dist,expr,repKO,rep,size,relcen,pos,cell,ori,genrep,type,Legend:,,
0.766,0,3,1,530.307,0.134409546,2,10,0,10,1,,,
0.785,0,3,1,933.81,0.110005605,5,12,0,10,1,,,
0.799,0,3,1,1091.134,0.094735594,5,18,0,10,1,,,
0.803,0,3,1,894.085,0.111249654,10,5,0,10,1,,,
0.804,0,3,1,538.372,0.147495872,9,6,0,10,1,,,
0.811,0,3,1,992.679,0.090776808,1,5,0,10,1,,,
0.815,0,3,1,913.425,0.158006979,1,16,0,10,1,,,
0.82,0,3,1,1365.743,0.1155255,10,3,0,10,1,,,
0.827,0,3,1,709.519,0.119681621,2,5,0,10,1,,,
0.838,0,3,1,724.128,0.192555147,1,24,0,10,1,,,
0.849,0,3,1,841.319,0.13118047,1,19,0,10,1,,,
0.905,0,3,1,879.829,0.12534626,10,4,0,10,1,,,
0.913,0,3,1,635.67,0.1393255,1,17,0,10,1,,,
0.918,0,3,1,715.351,0.198959688,2,14,0,10,1,,,
0.937,0,3,1,1118.615,0.193395253,10,7,0,10,1,,,
0.942,0,3,1,765.349,0.169944074,2,13,0,10,1,,,
0.981,0,3,1,562.525,0.190744702,5,5,0,10,1,,,
0.991,0,3,1,447.335,0.185893829,6,2,0,10,1,,,
0.991,0,3,1,636.249,0.205729707,1,22,0,10,1,,,
1.007,0,3,1,681.686,0.189143501,5,6,0,10,1,,,
1.013,0,3,1,1328.655,0.176296554,6,10,0,10,1,,,
1.043,0,3,1,1092.574,0.17795598,1,12,0,10,1,,,
1.055,0,3,1,931.029,0.182368194,1,13,0,10,1,,,
1.071,0,3,1,853.405,0.174543677,3,7,0,10,1,,,
1.099,0,3,1,542.43,0.213730066,2,9,0,10,1,,,
1.109,0,3,1,852.75,0.255353442,5,19,0,10,1,,,
1.14,0,3,1,1016.567,0.167425466,1,1,0,10,1,,,
1.14,0,3,1,669.6,0.202020202,6,5,0,10,1,,,
1.15,0,3,1,1212.666,0.169516509,2,1,0,10,1,,,
1.156,0,3,1,1092.027,0.129902236,1,14,0,10,1,,,
1.16,0,3,1,609.428,0.212844037,5,10,0,10,1,,,
1.18,0,3,1,661.559,0.152159897,5,2,0,10,1,,,
1.199,0,3,1,1257.662,0.164788345,10,10,0,10,1,,,
1.216,0,3,1,1092.574,0.160105332,1,12,0,10,1,,,
1.219,0,3,1,835.002,0.187567318,1,26,0,10,1,,,
1.22,0,3,1,398.23,0.273849607,5,9,0,10,1,,,
1.248,0,3,1,854.348,0.222261799,6,7,0,10,1,,,
1.258,0,3,1,635.67,0.311926606,1,17,0,10,1,,,
1.267,0,3,1,660.238,0.235984355,3,12,0,10,1,,,
1.292,0,3,1,992.679,0.151128787,1,5,0,10,1,,,
1.304,0,3,1,535.202,0.263914187,4,6,0,10,1,,,
1.305,0,3,1,701.032,0.2265625,6,9,0,10,1,,,
1.319,0,3,1,775.925,0.22824018,5,4,0,10,1,,,
1.324,0,3,1,542.594,0.261815306,6,1,0,10,1,,,
1.325,0,3,1,775.718,0.26963777,3,8,0,10,1,,,
1.352,0,3,1,669.6,0.240998217,6,5,0,10,1,,,
1.358,0,3,1,734.458,0.217245241,1,10,0,10,1,,,
1.358,0,3,1,542.594,0.291980219,6,1,0,10,1,,,
1.36,0,3,1,1027.69,0.252929143,2,2,0,10,1,,,
1.373,0,3,1,680.899,0.22220424,2,7,0,10,1,,,
1.392,0,3,1,930.928,0.301038062,1,15,0,10,1,,,
1.395,0,3,1,585.665,0.17969857,1,3,0,10,1,,,
1.435,0,3,1,889.197,0.245635056,9,1,0,10,1,,,
1.444,0,3,1,609.428,0.248537005,5,10,0,10,1,,,
1.47,0,3,1,323.67,0.317357513,5,15,0,10,1,,,
1.471,0,3,1,585.665,0.224101158,1,3,0,10,1,,,
1.474,0,3,1,1257.662,0.180460333,10,10,0,10,1,,,
1.477,0,3,1,1179.044,0.179618144,4,2,0,10,1,,,
1.478,0,3,1,730.583,0.29500998,2,3,0,10,1,,,
1.521,0,3,1,852.58,0.225634179,1,25,0,10,1,,,
1.528,0,3,1,723.102,0.263721091,3,5,0,10,1,,,
1.561,0,3,1,889.197,0.18816297,9,1,0,10,1,,,
1.583,0,3,1,872.977,0.341974509,10,8,0,10,1,,,
1.587,0,3,1,683.372,0.219836542,3,6,0,10,1,,,
1.592,0,3,1,1082.797,0.290617014,1,7,0,10,1,,,
1.661,0,3,1,730.583,0.248132656,2,3,0,10,1,,,
1.667,0,3,1,1172.998,0.23091841,4,1,0,10,1,,,
1.668,0,3,1,673.054,0.37348858,9,5,0,10,1,,,
1.678,0,3,1,1010.93,0.232829194,1,23,0,10,1,,,
1.68,0,3,1,1478.511,0.193816336,4,3,0,10,1,,,
1.699,0,3,1,852.75,0.356707957,5,19,0,10,1,,,
1.7105,0,3,1,952.847,0.317671093,6,3,0,10,1,,,
1.728,0,3,1,801.355,0.241644525,9,4,0,10,1,,,
1.732,0,3,1,937.138,0.186899752,1,20,0,10,1,,,
1.744,0,3,1,894.897,0.361301015,10,9,0,10,1,,,
1.789,0,3,1,1406.87,0.266458147,10,1,0,10,1,,,
1.802,0,3,1,1091.134,0.186523134,5,18,0,10,1,,,
1.803,0,3,1,1021.934,0.249757584,1,4,0,10,1,,,
1.836,0,3,1,1027.69,0.315952504,2,2,0,10,1,,,
1.852,0,3,1,1179.044,0.213143054,4,2,0,10,1,,,
1.863,0,3,1,1328.655,0.325984252,6,10,0,10,1,,,
1.882,0,3,1,660.238,0.468858994,3,12,0,10,1,,,
1.89,0,3,1,1169.003,0.255439924,4,7,0,10,1,,,
1.898,0,3,1,942.12,0.282650782,2,4,0,10,1,,,
1.921,0,3,1,1212.666,0.292122871,2,1,0,10,1,,,
1.925,0,3,1,560.902,0.309734513,5,7,0,10,1,,,
1.926,0,3,1,957.962,0.24278331,9,2,0,10,1,,,
1.927,0,3,1,530.307,0.374174757,2,10,0,10,1,,,
1.977,0,3,1,775.925,0.319334518,5,4,0,10,1,,,
2.004,0,3,1,801.355,0.296186816,9,4,0,10,1,,,
2.011,0,3,1,1350.071,0.223692992,10,2,0,10,1,,,
2.027,0,3,1,1071.164,0.298088235,3,1,0,10,1,,,
2.029,0,3,1,1478.511,0.299793144,4,3,0,10,1,,,
2.053,0,3,1,618.161,0.346322537,1,2,0,10,1,,,
2.053,0,3,1,519.045,0.393596626,2,11,0,10,1,,,
2.057,0,3,1,569.83,0.468244935,5,1,0,10,1,,,
2.099,0,3,1,379.073,0.417047487,5,16,0,10,1,,,
2.134,0,3,1,976.321,0.300309598,1,11,0,10,1,,,
2.144,0,3,1,519.045,0.410649301,2,11,0,10,1,,,
2.163,0,3,1,447.335,0.467069747,6,2,0,10,1,,,
2.167,0,3,1,850.492,0.341206109,1,8,0,10,1,,,
2.197,0,3,1,488.702,0.408668155,5,11,0,10,1,,,
2.227,0,3,1,1350.071,0.334836867,10,2,0,10,1,,,
2.228,0,3,1,311.742,0.529216152,5,14,0,10,1,,,
2.265,0,3,1,1021.934,0.365735508,1,4,0,10,1,,,
2.276,0,3,1,917.722,0.490728762,9,8,0,10,1,,,
2.295,0,3,1,1195.289,0.294230769,5,20,0,10,1,,,
2.394,0,3,1,854.789,0.350563772,1,6,0,10,1,,,
2.524,0,3,1,674.104,0.541979815,1,9,0,10,1,,,
2.541,0,3,1,661.559,0.421532847,5,2,0,10,1,,,
2.582,0,3,1,785.583,0.383883437,2,12,0,10,1,,,
2.619,0,3,1,1004.469,0.312828476,6,8,0,10,1,,,
2.67,0,3,1,473.111,0.544564552,5,17,0,10,1,,,
2.71,0,3,1,560.902,0.545600966,5,7,0,10,1,,,
2.744,0,3,1,542.43,0.490964394,2,9,0,10,1,,,
2.755,0,3,1,864.88,0.447894651,5,3,0,10,1,,,
2.763,0,3,1,921.264,0.495783241,9,3,0,10,1,,,
2.828,0,3,1,884.094,0.480707122,6,4,0,10,1,,,
2.913,0,3,1,1365.743,0.445753634,10,3,0,10,1,,,
2.955,0,3,1,775.718,0.529190544,3,8,0,10,1,,,
2.959,0,3,1,734.458,0.511760636,1,10,0,10,1,,,
2.996,0,3,1,864.88,0.578825348,5,3,0,10,1,,,
3.01,0,3,1,1406.87,0.332706975,10,1,0,10,1,,,
3.06,0,3,1,879.829,0.560029283,10,4,0,10,1,,,
3.073,0,3,1,841.319,0.428471835,1,19,0,10,1,,,
3.085,0,3,1,892.525,0.612711023,1,18,0,10,1,,,
3.135,0,3,1,926.593,0.459475304,6,6,0,10,1,,,
3.148,0,3,1,1037.423,0.39340165,2,6,0,10,1,,,
3.239,0,3,1,1580.628,0.347010928,10,6,0,10,1,,,
3.266,0,3,1,1010.93,0.578053097,1,23,0,10,1,,,
3.3,0,3,1,785.583,0.491803279,2,12,0,10,1,,,
3.359,0,3,1,921.264,0.575171233,9,3,0,10,1,,,
3.376,0,3,1,894.897,0.532576116,10,9,0,10,1,,,
3.386,0,3,1,872.977,0.54789644,10,8,0,10,1,,,
3.399,0,3,1,854.789,0.596002104,1,6,0,10,1,,,
3.432,0,3,1,952.847,0.456929836,6,3,0,10,1,,,
3.546,0,3,1,854.348,0.700236967,6,7,0,10,1,,,
3.65,0,3,1,850.492,0.565190461,1,8,0,10,1,,,
3.849,0,3,1,723.102,0.557826087,3,5,0,10,1,,,
3.974,0,3,1,1071.164,0.616219569,3,1,0,10,1,,,
4.003,0,3,1,1097.4,0.544329617,3,2,0,10,1,,,
4.014,0,3,1,913.425,0.634825241,1,16,0,10,1,,,
4.559,0,3,1,1580.628,0.517832803,10,6,0,10,1,,,
-0.482,0,3,2,849.722,-0.108656447,10,1,0,11,1,,,
-0.341,0,3,2,771.071,-0.081481481,3,10,0,11,1,,,
-0.32,0,3,2,1634.063,-0.070969173,4,8,0,11,1,,,
-0.305,0,3,2,1069.714,-0.053461876,4,12,0,11,1,,,
-0.279,0,3,2,1144.046,-0.04427166,8,8,0,11,1,,,
-0.27,0,3,2,661.57,-0.068319838,7,1,0,11,1,,,
-0.193,0,3,2,849.722,-0.031300681,10,1,0,11,1,,,
-0.137,0,3,2,694.957,-0.019006659,4,10,0,11,1,,,
0.056,0,3,2,916.572,0.010606061,1,4,0,11,1,,,
0.071,0,3,2,538.201,0.016565562,8,7,0,11,1,,,
0.074,0,3,2,861.447,0.013933346,3,3,0,11,1,,,
0.08,0,3,2,577.611,0.014511155,10,8,0,11,1,,,
0.086,0,3,2,769.617,0.013131776,1,10,0,11,1,,,
0.094,0,3,2,592.611,0.019207192,8,4,0,11,1,,,
0.102,0,3,2,852.412,0.020250149,3,5,0,11,1,,,
0.111,0,3,2,1314.592,0.023319328,10,15,0,11,1,,,
0.127,0,3,2,577.611,0.033749668,10,8,0,11,1,,,
0.139,0,3,2,854.359,0.022293504,7,2,0,11,1,,,
0.146,0,3,2,452.988,0.029176659,6,3,0,11,1,,,
0.157,0,3,2,1283.415,0.016650758,6,9,0,11,1,,,
0.168,0,3,2,1561.574,0.022140221,6,1,0,11,1,,,
0.169,0,3,2,926.469,0.024985216,10,13,0,11,1,,,
0.21,0,3,2,460.089,0.046143705,10,3,0,11,1,,,
0.232,0,3,2,852.412,0.024321208,3,5,0,11,1,,,
0.278,0,3,2,952.037,0.040578018,6,6,0,11,1,,,
0.303,0,3,2,1420.611,0.050745269,6,15,0,11,1,,,
0.316,0,3,2,628.211,0.061550448,10,9,0,11,1,,,
0.342,0,3,2,1420.611,0.058762887,6,15,0,11,1,,,
0.376,0,3,2,794.592,0.068563093,2,2,0,11,1,,,
0.396,0,3,2,854.359,0.059130954,7,2,0,11,1,,,
0.406,0,3,2,759.844,0.068246764,10,5,0,11,1,,,
0.425,0,3,2,694.957,0.068948735,4,10,0,11,1,,,
0.445,0,3,2,472.954,0.092515593,7,9,0,11,1,,,
0.468,0,3,2,628.211,0.102676613,10,9,0,11,1,,,
0.485,0,3,2,651.398,0.06697045,5,7,0,11,1,,,
0.538,0,3,2,1314.592,0.07147602,10,15,0,11,1,,,
0.538,0,3,2,838.771,0.105510884,3,9,0,11,1,,,
0.623,0,3,2,720.833,0.129387331,5,5,0,11,1,,,
0.628,0,3,2,855.146,0.10478892,10,6,0,11,1,,,
0.64,0,3,2,718.962,0.118037624,5,6,0,11,1,,,
0.642,0,3,2,838.771,0.073062479,3,9,0,11,1,,,
0.652,0,3,2,476.927,0.114950635,7,10,0,11,1,,,
0.656,0,3,2,976.274,0.08838588,3,1,0,11,1,,,
0.692,0,3,2,613.404,0.150729689,7,4,0,11,1,,,
0.716,0,3,2,460.089,0.132078952,10,3,0,11,1,,,
0.739,0,3,2,989.643,0.107962016,7,5,0,11,1,,,
0.753,0,3,2,819.53,0.097640041,3,13,0,11,1,,,
0.757,0,3,2,908.477,0.123713025,4,5,0,11,1,,,
0.776,0,3,2,1634.063,0.101292259,4,8,0,11,1,,,
0.797,0,3,2,1137.308,0.1047031,3,7,0,11,1,,,
0.839,0,3,2,771.071,0.103785255,3,10,0,11,1,,,
0.84,0,3,2,569.432,0.126201923,6,14,0,11,1,,,
0.866,0,3,2,1124.385,0.12668227,3,2,0,11,1,,,
0.893,0,3,2,633.688,0.154980909,6,5,0,11,1,,,
0.897,0,3,2,730.514,0.14967462,7,3,0,11,1,,,
0.899,0,3,2,775.804,0.129576247,1,2,0,11,1,,,
0.914,0,3,2,610.556,0.20905764,10,14,0,11,1,,,
0.922,0,3,2,1363.451,0.111258598,2,7,0,11,1,,,
0.934,0,3,2,1046.791,0.151206087,2,8,0,11,1,,,
0.941,0,3,2,789.644,0.171340131,8,5,0,11,1,,,
0.995,0,3,2,840.226,0.163947932,8,2,0,11,1,,,
1.035,0,3,2,969.601,0.192379182,5,9,0,11,1,,,
1.06,0,3,2,1363.451,0.11546841,2,7,0,11,1,,,
1.074,0,3,2,745.555,0.17036802,5,3,0,11,1,,,
1.091,0,3,2,1459.811,0.140249389,5,2,0,11,1,,,
1.096,0,3,2,702.913,0.211828373,2,1,0,11,1,,,
1.111,0,3,2,1127.3,0.159351692,2,5,0,11,1,,,
1.125,0,3,2,1640.422,0.168236878,4,3,0,11,1,,,
1.152,0,3,2,794.592,0.213017751,2,2,0,11,1,,,
1.178,0,3,2,1219.718,0.242336968,6,12,0,11,1,,,
1.19,0,3,2,772.896,0.257966616,10,2,0,11,1,,,
1.191,0,3,2,452.988,0.223159078,6,3,0,11,1,,,
1.199,0,3,2,476.927,0.255977797,7,10,0,11,1,,,
1.203,0,3,2,855.146,0.220128088,10,6,0,11,1,,,
1.204,0,3,2,1063.97,0.166643599,6,7,0,11,1,,,
1.205,0,3,2,977.647,0.180362221,2,6,0,11,1,,,
1.22,0,3,2,657.861,0.273788151,6,13,0,11,1,,,
1.235,0,3,2,1176.592,0.149824093,5,8,0,11,1,,,
1.235,0,3,2,965.726,0.181697808,4,9,0,11,1,,,
1.241,0,3,2,538.201,0.283204016,8,7,0,11,1,,,
1.248,0,3,2,1491.486,0.147239264,2,10,0,11,1,,,
1.258,0,3,2,1065.611,0.186480878,4,2,0,11,1,,,
1.269,0,3,2,1755.915,0.135721925,1,6,0,11,1,,,
1.276,0,3,2,902.346,0.223702665,1,5,0,11,1,,,
1.285,0,3,2,902.346,0.165188328,1,5,0,11,1,,,
1.31,0,3,2,901.198,0.316961045,3,6,0,11,1,,,
1.311,0,3,2,1640.422,0.123702585,4,3,0,11,1,,,
1.319,0,3,2,1063.97,0.236422298,6,7,0,11,1,,,
1.338,0,3,2,1222.175,0.185988324,1,7,0,11,1,,,
1.349,0,3,2,989.643,0.183562389,7,5,0,11,1,,,
1.35,0,3,2,651.398,0.258274345,5,7,0,11,1,,,
1.351,0,3,2,832.526,0.17903525,3,11,0,11,1,,,
1.353,0,3,2,833.881,0.233961612,5,1,0,11,1,,,
1.36,0,3,2,657.861,0.301284891,6,13,0,11,1,,,
1.386,0,3,2,1244.691,0.146977731,6,8,0,11,1,,,
1.411,0,3,2,1295.732,0.180112331,7,11,0,11,1,,,
1.418,0,3,2,767.492,0.181260386,8,1,0,11,1,,,
1.431,0,3,2,546.759,0.225496376,4,6,0,11,1,,,
1.433,0,3,2,1246.427,0.184927087,2,3,0,11,1,,,
1.449,0,3,2,896.226,0.213937694,3,12,0,11,1,,,
1.452,0,3,2,894.151,0.330300273,3,4,0,11,1,,,
1.457,0,3,2,1003.575,0.20495147,10,12,0,11,1,,,
1.462,0,3,2,1283.415,0.246501433,6,9,0,11,1,,,
1.465,0,3,2,1003.575,0.278888254,10,12,0,11,1,,,
1.466,0,3,2,718.962,0.21099597,5,6,0,11,1,,,
1.475,0,3,2,719.758,0.304437564,8,3,0,11,1,,,
1.493,0,3,2,1258.623,0.204045374,7,8,0,11,1,,,
1.515,0,3,2,1124.385,0.233005229,3,2,0,11,1,,,
1.557,0,3,2,767.492,0.213550953,8,1,0,11,1,,,
1.575,0,3,2,764.266,0.265643447,1,11,0,11,1,,,
1.596,0,3,2,1127.714,0.169678928,7,6,0,11,1,,,
1.596,0,3,2,702.913,0.341536486,2,1,0,11,1,,,
1.629,0,3,2,772.896,0.264147884,10,2,0,11,1,,,
1.646,0,3,2,916.572,0.233508299,1,4,0,11,1,,,
1.653,0,3,2,569.432,0.257516747,6,14,0,11,1,,,
1.665,0,3,2,773.445,0.285493827,4,11,0,11,1,,,
1.679,0,3,2,1518.319,0.139916667,4,1,0,11,1,,,
1.686,0,3,2,755.506,0.384668036,1,3,0,11,1,,,
1.688,0,3,2,755.506,0.255602665,1,3,0,11,1,,,
1.692,0,3,2,831.254,0.253863466,4,13,0,11,1,,,
1.693,0,3,2,1127.3,0.225914065,2,5,0,11,1,,,
1.695,0,3,2,967.129,0.337112172,4,7,0,11,1,,,
1.706,0,3,2,967.129,0.348305431,4,7,0,11,1,,,
1.712,0,3,2,546.759,0.316802369,4,6,0,11,1,,,
1.713,0,3,2,840.226,0.241983331,8,2,0,11,1,,,
1.716,0,3,2,610.556,0.290404468,10,14,0,11,1,,,
1.7195,0,3,2,1176.592,0.2269967,5,8,0,11,1,,,
1.726,0,3,2,639.734,0.254534729,8,9,0,11,1,,,
1.732,0,3,2,771.087,0.268277571,10,4,0,11,1,,,
1.738,0,3,2,789.644,0.348157051,8,5,0,11,1,,,
1.7425,0,3,2,2068.694,0.231854168,6,17,0,11,1,,,
1.756,0,3,2,1219.718,0.185859441,6,12,0,11,1,,,
1.795,0,3,2,969.601,0.251189477,5,9,0,11,1,,,
1.799,0,3,2,1295.732,0.201546045,7,11,0,11,1,,,
1.801,0,3,2,965.726,0.311591696,4,9,0,11,1,,,
1.803,0,3,2,613.404,0.291135153,7,4,0,11,1,,,
1.811,0,3,2,759.844,0.312026189,10,5,0,11,1,,,
1.855,0,3,2,745.555,0.280338522,5,3,0,11,1,,,
1.861,0,3,2,896.226,0.280060196,3,12,0,11,1,,,
1.874,0,3,2,983.037,0.353651632,6,10,0,11,1,,,
1.883,0,3,2,720.87,0.322376305,5,4,0,11,1,,,
1.886,0,3,2,633.688,0.417903833,6,5,0,11,1,,,
1.896,0,3,2,901.198,0.278005865,3,6,0,11,1,,,
1.902,0,3,2,764.266,0.39625,1,11,0,11,1,,,
1.92,0,3,2,720.87,0.332065029,5,4,0,11,1,,,
1.921,0,3,2,1222.175,0.26919843,1,7,0,11,1,,,
1.93,0,3,2,894.151,0.281054318,3,4,0,11,1,,,
1.931,0,3,2,1459.811,0.317755471,5,2,0,11,1,,,
1.932,0,3,2,712.289,0.303058824,5,10,0,11,1,,,
1.956,0,3,2,1601.724,0.258867125,7,7,0,11,1,,,
1.963,0,3,2,1058.111,0.228415173,1,9,0,11,1,,,
2.072,0,3,2,673.78,0.333118971,2,9,0,11,1,,,
2.114,0,3,2,1258.623,0.296743403,7,8,0,11,1,,,
2.138,0,3,2,832.526,0.340880102,3,11,0,11,1,,,
2.227,0,3,2,1194.202,0.284673399,1,1,0,11,1,,,
2.251,0,3,2,833.881,0.363064516,5,1,0,11,1,,,
2.32,0,3,2,720.833,0.423126026,5,5,0,11,1,,,
2.3635,0,3,2,2068.694,0.307127542,6,17,0,11,1,,,
2.374,0,3,2,1755.915,0.243387328,1,6,0,11,1,,,
2.374,0,3,2,773.445,0.401556157,4,11,0,11,1,,,
2.385,0,3,2,1561.574,0.339937286,6,1,0,11,1,,,
2.388,0,3,2,1244.691,0.437683284,6,8,0,11,1,,,
2.4,0,3,2,1065.611,0.358315915,4,2,0,11,1,,,
2.434,0,3,2,775.804,0.454528478,1,2,0,11,1,,,
2.478,0,3,2,1046.791,0.281622912,2,8,0,11,1,,,
2.484,0,3,2,592.611,0.402397538,8,4,0,11,1,,,
2.508,0,3,2,983.037,0.363689095,6,10,0,11,1,,,
2.547,0,3,2,1247.934,0.331511128,4,4,0,11,1,,,
2.581,0,3,2,706.104,0.506475667,8,6,0,11,1,,,
2.603,0,3,2,730.514,0.420652877,7,3,0,11,1,,,
2.615,0,3,2,819.53,0.458932959,3,13,0,11,1,,,
2.627,0,3,2,976.274,0.423914797,3,1,0,11,1,,,
2.643,0,3,2,831.254,0.494018692,4,13,0,11,1,,,
2.705,0,3,2,908.477,0.427870927,4,5,0,11,1,,,
2.753,0,3,2,1518.319,0.253732719,4,1,0,11,1,,,
2.774,0,3,2,977.647,0.407342144,2,6,0,11,1,,,
2.843,0,3,2,639.734,0.519459163,8,9,0,11,1,,,
2.847,0,3,2,1246.427,0.3960217,2,3,0,11,1,,,
2.865,0,3,2,1069.714,0.62677751,4,12,0,11,1,,,
2.931,0,3,2,712.289,0.45182673,5,10,0,11,1,,,
2.969,0,3,2,771.087,0.450873197,10,4,0,11,1,,,
2.987,0,3,2,1601.724,0.414976382,7,7,0,11,1,,,
2.991,0,3,2,1247.934,0.336596894,4,4,0,11,1,,,
3.049,0,3,2,673.78,0.51827299,2,9,0,11,1,,,
3.094,0,3,2,1127.714,0.443457073,7,6,0,11,1,,,
3.112,0,3,2,1058.111,0.371449033,1,9,0,11,1,,,
3.158,0,3,2,706.104,0.601753049,8,6,0,11,1,,,
3.166,0,3,2,1194.202,0.384083465,1,1,0,11,1,,,
3.209,0,3,2,719.758,0.577781779,8,3,0,11,1,,,
3.381,0,3,2,1216.953,0.466602263,6,16,0,11,1,,,
3.503,0,3,2,861.447,0.489382509,3,3,0,11,1,,,
3.505,0,3,2,952.037,0.567795237,6,6,0,11,1,,,
3.618,0,3,2,1137.308,0.575107296,3,7,0,11,1,,,
3.767,0,3,2,1216.953,0.498346342,6,16,0,11,1,,,
3.854,0,3,2,1144.046,0.603885929,8,8,0,11,1,,,
4.159,0,3,2,1491.486,0.467513489,2,10,0,11,1,,,
0.402,1,3,3,1067.83,0.100676183,10,2,0,12,4,,,
1.024,1,3,3,1071.29,0.211526544,10,3,0,12,4,,,
1.886,1,3,3,1495.271,0.275650395,6,9,0,12,4,,,
2.475,1,3,3,662.473,0.522041763,9,30,0,12,4,,,
-0.57,0,3,3,844.88,-0.078925505,9,21,0,12,1,,,
-0.567,0,3,3,1353.857,-0.12860059,2,8,0,12,1,,,
-0.494,0,3,3,526.471,-0.096258769,5,19,0,12,1,,,
-0.484,0,3,3,459.037,-0.11444786,5,20,0,12,1,,,
-0.288,0,3,3,827.547,-0.047682119,5,16,0,12,1,,,
-0.175,0,3,3,814.668,-0.023005127,5,9,0,12,1,,,
-0.172,0,3,3,596.082,-0.033771844,10,9,0,12,1,,,
-0.148,0,3,3,822.358,-0.028737864,5,10,0,12,1,,,
-0.123,0,3,3,572.14,-0.022986358,9,31,0,12,1,,,
-0.087,0,3,3,1353.857,-0.015220434,2,8,0,12,1,,,
0.037,0,3,3,1244.071,0.006192469,5,17,0,12,1,,,
0.055,0,3,3,968.771,0.007867258,1,8,0,12,1,,,
0.06,0,3,3,604.732,0.010687567,9,4,0,12,1,,,
0.068,0,3,3,459.037,0.014058301,5,20,0,12,1,,,
0.069,0,3,3,869.357,0.013338488,6,5,0,12,1,,,
0.075,0,3,3,951.611,0.010605204,9,36,0,12,1,,,
0.082,0,3,3,1134.434,0.011243658,6,4,0,12,1,,,
0.092,0,3,3,1368.864,0.015156507,9,24,0,12,1,,,
0.095,0,3,3,381.951,0.017884036,5,18,0,12,1,,,
0.102,0,3,3,802.581,0.021013597,6,2,0,12,1,,,
0.104,0,3,3,923.834,0.01669074,10,15,0,12,1,,,
0.114,0,3,3,828.575,0.018725361,2,4,0,12,1,,,
0.14,0,3,3,916.349,0.016611296,5,6,0,12,1,,,
0.141,0,3,3,640.425,0.028330319,5,13,0,12,1,,,
0.176,0,3,3,1176.282,0.021156389,5,2,0,12,1,,,
0.186,0,3,3,600.011,0.035935085,6,12,0,12,1,,,
0.201,0,3,3,1057.144,0.0463454,5,11,0,12,1,,,
0.213,0,3,3,867.515,0.033580325,10,4,0,12,1,,,
0.256,0,3,3,1043.672,0.040144268,9,20,0,12,1,,,
0.302,0,3,3,880.554,0.050603217,9,6,0,12,1,,,
0.378,0,3,3,1057.144,0.051688773,5,11,0,12,1,,,
0.39,0,3,3,1222.029,0.053184236,1,5,0,12,1,,,
0.396,0,3,3,1425.238,0.053855569,10,14,0,12,1,,,
0.401,0,3,3,1061.727,0.054409769,5,3,0,12,1,,,
0.403,0,3,3,1107.27,0.061838269,9,28,0,12,1,,,
0.41,0,3,3,1142.741,0.0658423,1,3,0,12,1,,,
0.428,0,3,3,846.388,0.070026178,10,8,0,12,1,,,
0.492,0,3,3,935.975,0.072225484,9,19,0,12,1,,,
0.496,0,3,3,702.523,0.092039339,6,7,0,12,1,,,
0.503,0,3,3,1217.705,0.0632784,6,14,0,12,1,,,
0.517,0,3,3,1553.349,0.071330022,6,10,0,12,1,,,
0.544,0,3,3,1101.093,0.083384427,9,13,0,12,1,,,
0.564,0,3,3,728.17,0.083729216,6,15,0,12,1,,,
0.593,0,3,3,441.939,0.140388258,9,29,0,12,1,,,
0.6,0,3,3,615.072,0.11299435,9,26,0,12,1,,,
0.619,0,3,3,1068.747,0.087417031,2,3,0,12,1,,,
0.624,0,3,3,743.476,0.122137405,5,5,0,12,1,,,
0.632,0,3,3,844.88,0.119245283,9,21,0,12,1,,,
0.637,0,3,3,1071.29,0.083683657,10,3,0,12,1,,,
0.648,0,3,3,925.77,0.095575221,9,16,0,12,1,,,
0.723,0,3,3,702.523,0.143196673,6,7,0,12,1,,,
0.727,0,3,3,572.14,0.148518897,9,31,0,12,1,,,
0.736,0,3,3,935.975,0.102080444,9,19,0,12,1,,,
0.76,0,3,3,1163.919,0.105643592,2,11,0,12,1,,,
0.764,0,3,3,952.973,0.124086406,9,15,0,12,1,,,
0.768,0,3,3,1173.528,0.124412765,9,12,0,12,1,,,
0.772,0,3,3,526.471,0.121958926,5,19,0,12,1,,,
0.797,0,3,3,743.476,0.144935443,5,5,0,12,1,,,
0.811,0,3,3,381.951,0.145627581,5,18,0,12,1,,,
0.813,0,3,3,761.389,0.145829596,9,23,0,12,1,,,
0.823,0,3,3,1300.722,0.137418601,6,11,0,12,1,,,
0.831,0,3,3,1064.786,0.11792252,9,2,0,12,1,,,
0.843,0,3,3,1107.27,0.128134975,9,28,0,12,1,,,
0.847,0,3,3,569.13,0.166111002,5,8,0,12,1,,,
0.866,0,3,3,741.585,0.115992499,5,4,0,12,1,,,
0.868,0,3,3,596.082,0.146349688,10,9,0,12,1,,,
0.907,0,3,3,774.871,0.128725518,10,6,0,12,1,,,
0.909,0,3,3,986.985,0.144929847,6,1,0,12,1,,,
0.915,0,3,3,1257.722,0.141160136,9,14,0,12,1,,,
0.916,0,3,3,880.554,0.148028442,9,6,0,12,1,,,
0.934,0,3,3,441.939,0.195030278,9,29,0,12,1,,,
0.939,0,3,3,986.862,0.138393515,2,9,0,12,1,,,
0.941,0,3,3,564.424,0.257033597,6,3,0,12,1,,,
0.956,0,3,3,1343.583,0.121412243,9,11,0,12,1,,,
